Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
1367,1,rocky goes distance champ apollo creed try put fight behind move rocky settles adrian cant put life together outside ring creed seeks rematch restore reputation soon enough master disaster italian stallion set collision course climactic battle brutal unforgettable,3.7972628961224615,1979-06-15,rocky ii,7.3,8.294299608857235,15.761420707019589,fought dream hes fighting love,118,18.260302580203103,drama,1,0,0,0,0,0
411088,0,barcelona spain adrián doria young successful businessman accused murder meets one night virginia goodman expert interrogation lawyer order devise defense strategy,3.7962529423822655,2017-01-06,invisible guest,8.1,8.348537825386098,15.201804919084164,every story two sides truth one,107,17.216707939626428,drama mystery thriller,0,1,0,0,0,0
87421,1,betrayed kind left dead desolate planet riddick fights survival alien predators becomes powerful dangerous ever soon bounty hunters throughout galaxy descend riddick find pawns greater scheme revenge enemies right wants riddick unleashes vicious attack vengeance returning home planet furya save destruction,3.796005909581791,2013-09-02,riddick,6.3,8.24301946898925,17.45309671769066,survival revenge,119,18.403913912960032,sciencefiction action thriller,1,0,0,0,0,0
874743,0,struggling make friends parents ’ divorce koyomi takasaki meets kazune takigawa apparently already kazune reveals ’ world line alternate universe koyomi lovers reality moving dimensions natural could koyomi one another world,3.795938526407344,2022-10-07,every ive loved,6.5,3.1354942159291497,0.0,,102,0.0,animation romance sciencefiction,0,0,1,0,0,0
723072,1,six friends hire medium hold séance via zoom lockdown — get far bargained things quickly go wrong evil spirit starts invading homes begin realize might survive night,3.795601542410895,2020-12-04,host,6.5,6.666956792429207,0.0,someone new joined meeting,57,10.19410281896535,horror thriller mystery,0,1,0,0,0,0
9286,1,students premonition deadly rollercoaster ride saves life lucky death – seeks escaped fate,3.795579072772992,2006-02-09,final destination,6.1,8.16876982367527,17.034386382832476,ride death,93,18.5937115416612,horror mystery,1,1,0,0,0,0
75656,1,fbi agent interpol detective track team illusionists pull bank heists performances reward audiences money,3.79510709371111,2013-05-29,see,7.3,9.6004210780406,18.132998671500584,amazing magicians impossible heists billion dollars illusion,116,19.6783573038187,thriller crime,1,0,0,0,0,0
339964,1,28th century valerian laureline special operatives charged keeping order throughout human territories assignment minister defense two undertake mission alpha everexpanding metropolis species across universe converged centuries share knowledge intelligence cultures center alpha mysterious dark force threatens peaceful existence city thousand planets valerian laureline must race identify menace safeguard alpha future universe,3.7949497178410025,2017-07-20,valerian city thousand planets,6.6,8.856803356728378,18.992789596135253,universe without boundaries needs heroes without limits,136,19.235927585676414,adventure sciencefiction action,1,1,1,0,0,0
855,1,us rangers elite delta force team attempt kidnap two underlings somali warlord black hawk helicopters shot americans suffer heavy casualties facing intense fighting militia ground,3.793982436612945,2001-12-28,black hawk,7.4,8.563504094279487,18.337299135013318,leave man behind,145,18.968742329863467,action history war,1,1,0,0,0,0
453405,1,henry brogan elite 51yearold assassin whos ready call quits completing 72nd job plans get turned upside becomes target mysterious operative seemingly predict every move horror brogan soon learns man whos trying kill younger faster cloned version,3.7937123305946914,2019-10-02,gemini man,6.3,8.465689348549121,18.75715298057358,save,117,18.9715124416259,sciencefiction action adventure thriller,1,1,1,0,1,0
38321,1,alternate world humanity vampires warred centuries last vampire war veteran warrior priest lives obscurity humans inside one churchs walled cities priests niece kidnapped vampires priest breaks vows hunt accompanied nieces boyfriend wasteland sheriff former warrior priestess,3.79312685048429,2011-05-05,priest,5.8,7.640603826393634,17.909855120186375,war eternal mission beginning,87,18.17617476974306,action fantasy horror thriller,1,0,0,0,0,0
1015724,1,mystery inc cracked case top cases ’ tracked coco diablo head notorious costume crime syndicate coco kitty prison mystery inc thinks finally enjoy break wrong suddenly menacing doppelgänger ghosts scooby crew favorite classic foes show coolsville threaten halloween ’ meddling kids unmask latest scoundrel save halloween,3.792766384578208,2022-10-04,trick treat scoobydoo,7.2,5.111987788356544,0.0,trick trap,78,0.0,adventure mystery comedy animation family horror,1,0,0,0,0,0
9509,1,jaded excia operative john creasy reluctantly accepts job bodyguard 10yearold girl mexico city clash first eventually bond shes kidnapped hes consumed fury stop nothing save life,3.792766384578208,2004-04-23,man fire,7.4,8.456593569287309,18.064005800013632,creasys art death paint masterpiece,146,18.6853017984141,action drama thriller,1,1,0,0,0,0
458723,1,husband wife gabe adelaide wilson take kids beach house expecting unplug unwind friends night descends serenity turns tension chaos shocking visitors arrive uninvited,3.792608639876413,2019-03-14,us,7.0,8.827028068509152,16.811242831518264,watch,116,19.36095026883025,horror thriller mystery,1,0,0,0,0,0
869,1,spectacular crashlanding uncharted planet brash astronaut leo davidson finds trapped savage world talking apes dominate human race desperate find way home leo must evade invincible gorilla army led ruthless general thade,3.7922705317011176,2001-07-25,planet apes,5.7,8.213110697596676,18.420680743952367,youll sorry ever born human,120,19.70773951591977,thriller sciencefiction action adventure,1,0,0,0,0,0
634528,1,jim hanson ’ quiet life suddenly disturbed two people crossing usmexico border – woman young son – desperate flee mexican cartel shootout leaves mother dead jim becomes boy ’ reluctant defender embraces role miguel ’ protector stop nothing get safety go run relentless assassins,3.7917969881206224,2021-01-15,marksman,6.9,7.262628600974241,16.951004773893423,justice comes,108,16.95433448511671,action,1,0,0,0,0,0
62214,1,car hits young victors pet dog sparky victor decides bring back life way knows boltnecked monster wreaks havoc terror hearts victors neighbors convince sparkys still good loyal friend,3.791368350617303,2012-10-04,frankenweenie,7.0,8.021584533455107,17.47907220409392,electrifying dog back beyond grave,87,18.216038066157672,animation comedy family,1,0,0,0,0,0
249070,1,assassin teams woman help find father uncover mysteries ancestry,3.7903975973042847,2015-08-20,hitman agent,5.8,7.944846711001996,17.37085861945369,number,96,18.221832775203023,action crime thriller,1,1,0,0,0,0
618165,1,wren pepper feels closest friends slipping away lets loose little white lie snowballs colossal lifealtering event,3.7895615429798455,2023-10-19,sick girl,6.0,0.6931471805599453,0.0,one little lie could go wrong,99,0.0,comedy,1,0,0,0,0,0
64688,1,high school schmidt dork jenko popular jock graduation joined police force ended partners riding bicycles city park since young look like high school students assigned undercover unit infiltrate drug ring supplying high school students synthetic drugs,3.788611660512912,2012-03-14,jump street,6.9,9.178230318057947,17.553180176247643,thing getting blown tonight cover,109,19.12172331373528,action comedy crime,1,0,0,0,0,0
9679,1,upon learning come retirement steal cars one night save brother kips life former car thief randall memphis raines enlists help boost happy pals accomplish seemingly impossible feat countless car chases relentless cops highoctane excitement builds randall swerves around roadblocks keep kip alive,3.787842046639984,2000-06-09,gone sixty seconds,6.4,8.30622521603216,18.31532022829454,ice cold hot wired,118,19.284423917283707,action crime thriller,1,0,0,0,0,0
1115694,1,series grisly murders point terrifying cryptid,3.7872757759701297,2023-04-17,goatman,6.9,2.8903717578961645,9.903487552536127,,87,0.0,horror,0,0,0,0,0,0
626872,0,investigating terroristic threat goes viral online korean authorities discover suspect recently boarded international flight bound united states healthy passenger flight suddenly dies gruesome death unknown cause panic erupts inflight ground steadily decreasing fuel international refusals offer aid captain crew forced take unprecedented emergency measures attempt save lives passengers,3.786890528670594,2022-08-03,emergency declaration,7.6,5.60947179518496,16.708804265028323,take seat,140,16.77042083699801,action drama thriller,0,0,1,0,0,0
843847,1,remarkable true story retiree jerry selbee discovers mathematical loophole massachusetts lottery help wife marge wins million dollars uses money revive small michigan town,3.786686514116848,2022-10-20,jerry marge go large,7.3,5.231108616854587,0.0,never late risk,96,0.0,comedy drama,1,0,0,0,0,0
592695,0,19yearold linnéa leaves small town sweden heads los angeles aim becoming worlds next big porn star road goal turns bumpier imagined,3.7857112030173874,2021-10-08,pleasure,6.3,6.021023349349527,0.0,,108,0.0,drama,0,1,0,0,0,0
783110,0,set 1970s smuggling operation exits within small peaceful village sea involved smuggling operation chunja works smuggler make living friend jinsuk leads group female divers master sergeant kwon master sergeant kwon king smugglers nationally,3.785506947697528,2023-07-26,smugglers,6.8,2.19722457733622,0.0,unload procure deceive,129,0.0,crime action,0,0,1,0,0,0
207,1,elite oldfashioned boarding school new england passionate english teacher inspires students rebel convention seize potential every day courting disdain stern headmaster,3.785416154161966,1989-06-02,dead poets society,8.3,9.246093541682,16.612791892794426,inspiration made lives extraordinary,128,19.27874945844316,drama,1,0,0,0,0,0
100042,1,years since first adventure lloyd harry go road trip find harrys newly discovered daughter given adoption,3.784212360932728,2014-11-12,dumb dumber,5.5,7.983440063006542,17.50439001207821,average person uses brain capacity imagine could,110,18.950349770399782,comedy,1,0,0,0,0,0
276907,1,suave charming volatile reggie kray unstable twin brother ronnie start leave mark london underworld 1960s using violence get want siblings orchestrate robberies murders running nightclubs protection rackets police detective leonard nipper read hot heels brothers continue rapid rise power achieve tabloid notoriety,3.782938852016609,2015-09-09,legend,7.0,8.175547596021026,17.034386382832476,love fight live rule like legend,132,17.576082429842383,crime thriller,1,1,0,0,0,0
505026,1,belgian sleuth hercule poirots egyptian vacation aboard glamorous river steamer turns terrifying search murderer pictureperfect couples idyllic honeymoon tragically cut short,3.78262022121597,2022-02-09,death nile,6.5,8.0323601479245,18.31532022829454,murder beginning,127,18.73773156417872,mystery crime thriller,1,1,0,0,0,0
588108,0,admiral yi sunsin fleet face might invading japanese navy formidable warships korean forces fall crisis admiral resorts using secret weapon dragon head ships known geobukseon order change tide epic battle sea,3.781845980616197,2022-07-27,hansan rising dragon,6.6,3.610917912644224,0.0,epic battle admiral roaring currents,130,0.0,action history drama war,0,0,1,0,0,0
338952,1,gellert grindelwald escaped imprisonment begun gathering followers cause—elevating wizards nonmagical beings one capable putting stop wizard called closest friend albus dumbledore however dumbledore need seek help wizard thwarted grindelwald former student newt scamander agrees help unaware dangers lie ahead lines drawn love loyalty tested even among truest friends family increasingly divided wizarding world,3.781367473549088,2018-11-14,fantastic beasts crimes grindelwald,6.9,9.23366619727968,19.11382792451231,fate one future,134,20.29992577092303,fantasy adventure family,1,1,0,0,0,0
1024546,1,los angeles prepares halloween maskwearing armed robbers critically wound detective james knight ’ partner shootout following heist knight hot pursuit bandits flee la new york detective ’ dark past collides present case threatens tear world apart…unless redemption claim knight first,3.7808659347263096,2022-10-21,detective knight rogue,6.5,4.804021044733257,0.0,,105,0.0,action crime thriller,1,0,0,0,0,0
223702,1,frank leads group supermarket products quest discover truth existence really happens become chosen leave grocery store,3.7806834945889736,2016-07-11,sausage party,5.7,8.82776136765472,16.759949537130716,always use condiments,89,18.76217834652918,adventure animation comedy fantasy,1,0,0,0,0,0
1059811,1,single mum flora loss rebellious teenage son max efforts keep trouble lead beatup acoustic guitar washedup la musician harmony frayed dublin family,3.780569452598589,2023-09-21,flora son,6.9,4.290459441148391,0.0,talent relative,97,0.0,music comedy drama,1,1,0,0,0,0
632727,1,nearly years hiding leatherface returns terrorize group idealistic influencers accidentally disrupt carefully shielded world remote texas town,3.779862101825807,2022-02-18,texas chainsaw massacre,5.2,7.138073034044347,16.811242831518264,face madness returns,83,0.0,horror thriller,1,0,0,0,0,0
7340,1,carrie white shy friendless teenage girl sheltered domineering religious mother unleashes telekinetic powers humiliated classmates senior prom,3.778811561614544,1976-11-03,carrie,7.3,8.145549631783584,14.403297222866392,youve got taste terror… take carrie prom,98,17.068909657198546,horror thriller,1,0,0,0,0,0
543504,0,hong kong rocked multiple gruesome murders police forms task force investigate jun brilliant detective suffered mental breakdown begins investigation eventually police learn murder victims suspects cold cases rubbed figure known sleuth jun detective task force race time beat brutal killer game,3.778743009772186,2022-07-08,detective vs sleuths,6.8,4.189654742026425,0.0,chosen sleuth among us,102,0.0,action crime mystery thriller,0,0,1,0,0,0
11586,1,bizarre nightmares plague regan macneil four years possession exorcism demon returned combined faith knowledge vatican investigator hypnotic research specialist free grasp,3.7776455406998273,1977-06-17,exorcist ii heretic,4.5,6.447305862541213,16.454567887579532,four years laterwhat remember,118,17.241372649388495,drama horror thriller,1,0,0,0,0,0
389,1,defense prosecution rested jury filing jury room decide young spanishamerican guilty innocent murdering father begins open shut case soon becomes minidrama jurors prejudices preconceptions trial accused,3.777599786673465,1957-04-10,angry men,8.5,8.951828676824181,12.765688433465597,life hands death minds,97,13.815510557964274,drama,1,0,0,0,0,0
981314,1,group friends find large egg little know contains unwelcome predator must stop reaching civilization,3.775744987135518,2023-05-11,alien invasion,5.4,3.8918202981106265,0.0,,73,0.0,sciencefiction horror,0,1,0,0,0,0
453575,0,mysterious shiriri turns parents children shinchan must trek across japan help return adult form,3.775263551071244,2017-04-15,crayon shinchan invasion alien shiriri,7.2,3.4011973816621555,0.0,,120,0.0,family animation comedy,0,0,1,0,0,0
9837,1,extraordinary tale two brothers named moses ramses one born royal blood one orphan secret past growing best friends share strong bond freespirited youth goodnatured rivalry truth ultimately set odds one becomes ruler powerful empire earth chosen leader people final confrontation forever change lives world,3.775080085871784,1998-12-16,prince egypt,7.2,8.201934351194222,18.064005800013632,power real story forever time,99,19.20281446125568,adventure animation drama family,1,0,0,0,0,0
8960,1,hancock downandout superhero whos forced employ pr expert help repair image public grows weary damage hes inflicted lifesaving heroics agents idea imprisoning antihero make world miss proves successful hancock stick new sense purpose slip back old habits,3.774758940757312,2008-07-01,hancock,6.3,9.104312967330651,18.82614585206053,bad behavior bad attitude real hero,92,20.26034653926097,fantasy action,1,0,0,0,0,0
83899,1,davison family comes attack wedding anniversary getaway gang mysterious killers soon learns one victims harbors secret talent fighting back,3.772990796732589,2013-08-22,youre next,6.6,7.744136627627991,13.815510557964274,remember lock door,94,16.479051419080527,horror thriller mystery,1,1,0,0,0,0
726759,1,american video game salesman henk rogers discovers video game tetris sets bring game world enters dangerous web lies corruption behind iron curtain,3.772416051041728,2023-03-15,tetris,7.8,6.811244378601294,0.0,game couldnt put story couldnt make,118,0.0,thriller history drama,0,1,0,0,0,0
522162,1,story battle midway leaders soldiers used instincts fortitude bravery overcome massive odds,3.772370057112919,2019-11-06,midway,7.2,7.727094484779841,18.420680743952367,one battle turned tide war,138,18.663006031810763,action drama war history adventure,1,0,1,0,0,0
567189,1,elite navy seal uncovers international conspiracy seeking justice murder pregnant wife,3.771863984227624,2021-04-29,tom clancys without remorse,7.0,7.718685495198466,0.0,author rainbow six,109,0.0,adventure action thriller war,1,0,0,0,0,0
698508,1,retelling biblical book hosea set backdrop california gold rush,3.771771943453496,2022-01-21,redeeming love,7.9,5.680172609017068,17.216707939626428,never look back never look forward,134,16.06680235657077,romance drama western,1,0,0,0,0,1
921452,0,life jeanne bécu born illegitimate daughter impoverished seamstress went rise court louis xv become last official mistress,3.771495770291169,2023-05-16,jeanne du barry,7.0,5.342334251964811,0.0,,117,0.0,drama history romance,0,1,0,0,0,0
73456,1,barbie stars blair willows kindhearted girl chosen attend princess charm school magical modern place teaches dancing tea parties proper princess manners blair loves classes well helpful magical sprites new friends princesses hadley isla royal teacher dame devin discovers blair looks lot like kingdom ’ missing princess turns blair ’ world upside stop claiming throne blair hadley delancy must find enchanted crown prove blair ’ true identity charming magical princess story,3.771357655102883,2011-08-11,barbie princess charm school,7.4,6.576469569048224,0.0,,79,0.0,family animation fantasy,1,0,0,0,0,0
87,1,arriving india indiana jones asked desperate village find mystical stone agrees – stumbles upon secret cult plotting terrible plan catacombs ancient palace,3.7700676593007647,1984-05-23,indiana jones temple doom,7.3,9.05345261643904,17.14771506813948,adventure name must indiana jones,118,19.62365304794472,adventure action,1,0,0,0,0,0
4476,1,epic tale three brothers father living remote wilderness 1900s usa lives affected nature history war love,3.769029848296765,1994-12-16,legends fall,7.4,7.756623334538858,17.216707939626428,fall innocence legend begins,133,18.89466944100721,adventure drama romance war western,1,0,0,0,0,0
10014,1,jesse walsh moves family home lone survivor series attacks dreamstalking monster freddy krueger jesse bedeviled nightmares inexplicably violent impulses turns freddy possess order continue reign terror real world,3.7688221567871394,1985-11-01,nightmare elm street part freddys revenge,5.8,7.419380582918692,14.914122846632385,man dreams back,87,17.216707939626428,horror,1,1,0,0,0,0
11565,1,fbi agent malcolm turner goes back undercover big momma slicktalking slamdunking southern granny attitude spare granny must play nanny three dysfunctional upper class kids order spy computer hacked dad,3.7687759972598047,2006-01-26,big mommas house,5.7,7.293017679772782,17.50439001207821,momma comedies back,99,18.744639744138983,comedy crime,1,0,0,0,0,0
1113448,0,selfappointed expert love tries teach timid prince art seduction plan backfires leading scandal — unexpected romance,3.7669278668102337,2023-09-14,ehrengard art seduction,6.5,3.912023005428146,0.0,,95,0.0,romance comedy drama,0,1,0,0,0,0
1813,1,aspiring florida defense lawyer kevin lomax accepts job new york law firm stakes getting higher every case kevin quickly learns boss something far evil planned,3.766858495430525,1997-10-17,devils advocate,7.5,8.605204068738951,17.858561825798823,evil winning ways,144,18.84558671458132,drama mystery thriller horror,1,1,0,0,0,0
19913,1,tom greetingcard writer hopeless romantic caught completely offguard girlfriend summer suddenly dumps reflects days together try figure love affair went sour tom rediscovers true passions life,3.766280213374693,2009-07-17,days summer,7.3,9.147932911847564,15.83041357850654,love story story love,95,17.922796764675752,comedy drama romance,1,0,0,0,0,0
764835,1,woman desperately races save child police place hometown lockdown due active shooter incident,3.7662339363604778,2021-09-12,desperate hour,6.0,5.891644211825772,0.0,time running,84,0.0,thriller,1,0,0,0,0,0
16859,0,young witch mandatory year independent life finds fitting new community difficult supports running air courier service,3.765446899282815,1989-07-29,kikis delivery service,7.8,8.187021067343505,15.747031969567487,feeling blue im better,103,15.318034971708617,animation family fantasy adventure,0,0,1,0,0,0
24150,1,laurie strode struggles come terms brother michaels deadly return haddonfield illinois meanwhile michael prepares another reunion sister,3.7650994800253454,2009-08-28,halloween ii,5.4,7.151485463904735,16.11809565095832,family forever,105,17.489821073608272,horror,1,0,0,0,0,0
1109534,1,two sisters go diving beautiful remote location one sisters struck rock leaving trapped meters dangerously low levels oxygen cold temperatures sister fight life,3.764867800113274,2023-08-24,dive,6.2,3.80666248977032,0.0,calmer less air lose,91,8.685077700412423,thriller,0,1,0,0,0,0
1015936,0,group social media experts hired help old family business strive soon find stuck tiny island lake ancient swedish witch said live,3.7648214576890937,2022-10-28,feed,6.6,3.5263605246161616,14.603967918328545,like share die,100,0.0,horror,0,1,0,0,0,0
10693,1,leaving safety nursery behind wendy michael john follow peter pan magical world childhood lasts forever neverland kids must face captain hook foil attempts get rid peter good,3.764682417529437,1953-02-05,peter pan,7.2,8.518991573357617,15.201804919084164,live heart forever,77,18.286059054312865,animation family adventure fantasy,1,0,0,0,0,0
1607,1,set bronx tumultuous 1960s adolescent boy torn honest workingclass father violent yet charismatic crime boss complicating matters youngsters growing attraction forbidden neighborhood beautiful black girl,3.764636066513183,1993-09-14,bronx tale,7.8,7.681560362559537,16.11809565095832,one man lives neighborhood another man owns devoted father battles local crime boss life son,121,16.665517277105177,drama crime,1,0,0,0,0,0
146451,0,squadron leader throws big party one colleagues going demonstrate new type explosive substance,3.763778184964145,1946-09-02,private number 91karlsson,4.5,0.6931471805599453,0.0,,88,0.0,comedy,0,1,0,0,0,0
76757,1,universe human genetic material precious commodity impoverished young earth woman becomes key strategic maneuvers internal strife within powerful dynasty…,3.763105276465908,2015-02-04,jupiter ascending,5.4,8.758726607842037,18.98599457004788,expand universe,127,19.030379590521108,sciencefiction fantasy action,1,0,0,0,0,0
12700,1,haunted terrible acts nazis forced participate disenchanted father lankester merrin focuses energies helping archaeological dig northern part kenya crew uncovers church predates christian missions area discovery also causes strange events start occurring including physical changes young disabled boy merrin grows suspect possessed demon,3.76264093767599,2005-05-20,dominion prequel exorcist,5.3,5.777652323222656,17.216707939626428,go back beginning place evil born,117,12.435178387608602,horror,1,0,0,0,0,0
10987,1,six years ago michael myers terrorized town haddonfield illinois niece jamie lloyd disappeared jamie kidnapped bunch evil druids protect michael myers six years later jamie escaped giving birth michaels child runs haddonfield get dr loomis help,3.762408687402052,1995-09-29,halloween curse michael myers,5.2,6.893656354602635,15.424948470398377,terror never rests peace,88,16.531306284884742,horror thriller,1,0,0,0,0,0
267860,1,london prime ministers funeral mike banning discovers plot assassinate attending world leaders,3.76236223087374,2016-03-02,london fallen,6.2,8.395251520610994,17.909855120186375,worlds leaders assembled enemies,99,19.14219401089663,action thriller,1,1,0,0,0,0
653349,1,straightlaced couple fun rowdy couple vacation mexico return states discover crazy couple met mexico followed back home decide play tricks,3.760804688685397,2021-08-27,vacation friends,7.1,6.466144724237619,0.0,came home extra baggage,103,0.0,comedy,1,0,0,0,0,0
10386,1,small town rockwell maine october giant metal machine befriends nineyearold boy ultimately finds humanity unselfishly saving people fears prejudices,3.760804688685397,1999-08-06,iron giant,7.9,8.54188580400661,18.064005800013632,came outer space,86,16.95790720158322,family animation sciencefiction drama,1,0,0,0,0,0
676841,0,maría josé alfredo celebrate 20th anniversary children give trip hotel celebrated honeymoon spell make repeat day,3.7603625557358007,2023-01-26,unhappily ever,7.0,5.099866427824199,0.0,,90,0.0,comedy romance,1,0,0,0,0,0
318256,1,firstever look realities professional “ amateur ” porn world steady stream 18to19year old girls entering,3.7600599310463,2015-05-29,hot girls wanted,6.0,6.320768294250582,0.0,porn internet girl next door,84,0.0,documentary,1,0,0,0,0,0
1417,0,living tyrannical stepfather new home pregnant mother 10yearold ofelia feels alone explores decaying labyrinth guarded mysterious faun claims know destiny wishes return real father ofelia must complete three terrifying tasks,3.759431110064881,2006-10-10,pans labyrinth,7.8,9.1986725671085,16.759949537130716,happens makebelieve believes real,118,18.23745749275417,fantasy drama war,1,1,0,0,0,0
1374,1,rocky balboa proudly holds world heavyweight boxing championship new challenger stepped forward drago sixfootfour 261pound fighter backing soviet union,3.759407812803473,1985-11-21,rocky iv,7.1,8.304742269640771,17.24949776244942,get ready next world war,91,19.52087084055995,drama,1,0,0,0,0,0
2109,1,hong kong inspector lee summoned los angeles investigate kidnapping fbi doesnt want outside help assigns cocky lapd detective james carter distract lee case content watch action sidelines lee carter form unlikely partnership investigate case,3.7592913183543017,1998-09-18,rush hour,7.0,8.390268497842571,17.312018119430753,fastest hands east meet biggest mouth west,98,19.31562960562356,action comedy crime,1,0,0,0,0,0
315837,1,near future major first kind human saved terrible crash cyberenhanced perfect soldier devoted stopping worlds dangerous criminals,3.758895135685607,2017-03-29,ghost shell,6.1,8.93642970360832,18.51599092375669,theres nothing sadder puppet without ghost,107,18.950143145087303,sciencefiction drama action,1,0,1,0,0,0
259072,1,sudden mysterious inheritance brings danny friends hobb springs forgotten resort deep west virginia hills hobb springs looked watchful care jackson sally socially awkward couple introduce danny long lost family hes never known clan name hillicker soon danny learns relatives different way living generations hillickers observed ancient traditions rooted cannibalism taboo rituals,3.75805564213072,2014-08-22,wrong turn last resort,5.4,6.655440350367647,13.997832114758229,,91,0.0,horror,1,1,0,0,0,0
1105803,1,australian lone wolfs quiet existence shattered learns woman loved thought dead alive held captive ruthless gangsters take dangerous criminal organization must seek allies storm world violence rescue love life gritty modern day violent fairytale,3.7577289819943513,2023-04-28,snag,5.9,3.6635616461296463,0.0,love hurts,87,0.0,action crime thriller,1,0,0,0,0,0
634429,0,japanese government sets special task force fight giant creatures suddenly appearing across country soon squad unexpectedly meets giant silver humanoid starts appearing every time space monster attacks,3.756841794786364,2022-05-13,shin ultraman,7.1,4.61512051684126,15.590462908875947,become fond humans ultraman,112,17.335971360453247,drama action sciencefiction,0,0,1,0,0,0
346672,1,vampire death dealer selene fends brutal attacks lycan clan vampire faction betrayed allies david father thomas must stop eternal war lycans vampires even means make ultimate sacrifice,3.756421273333573,2016-11-24,underworld blood wars,5.8,8.138564737261632,17.37085861945369,protect bloodline,91,18.211111061925354,fantasy action thriller horror,1,0,0,0,0,0
1058949,1,erstwhile special forces operative doc alexander asked broker truce mexican drug cartel secrecy oklahoma governor richard jeffs celebrates execution highranking cartel member tv chief staff doc inform peace ended ’ late cuco cartel ’ hatchet man set vengeful sights doc ’ daughter dixie,3.7556966271512535,2023-02-03,little dixie,5.8,4.68213122712422,0.0,,105,0.0,thriller action drama crime,1,0,0,0,0,0
28178,1,drama based true story college professors bond abandoned dog takes home,3.7556732427229433,2009-06-08,hachi dogs tale,8.0,8.7417757069247,16.588099280204055,true story faith devotion undying love,93,17.660317241477788,drama family,1,1,0,0,0,0
18823,1,born god raised man perseus helpless save family hades vengeful god underworld nothing lose perseus volunteers lead dangerous mission defeat hades seize power zeus unleash hell earth battling unholy demons fearsome beasts perseus warriors survive perseus accepts power god defies fate creates destiny,3.755275623753619,2010-03-26,clash titans,5.9,8.679822114864455,18.643824295266576,titans clash,106,20.016455728224688,adventure fantasy action,1,0,0,0,0,0
109428,1,five young friends find mysterious fiercely powerful book dead unable resist temptation release violent demon bloodthirsty quest possess,3.754105239031644,2013-04-05,evil dead,6.5,8.353968130313271,16.64872390202049,terrifying film ever experience,91,18.395803372295088,horror,1,0,0,0,0,0
37797,0,shizuku lives simple life dominated love stories writing one day notices library books previously checked person seiji amasawa,3.7538007144974967,1995-07-15,whisper heart,7.9,7.470224135899966,0.0,found someone like,111,0.0,animation drama family,0,0,1,0,0,0
231164,0,naoko freshman high school kidnapped imprisoned man lived next door one month went hell finally killed man escaped adult naoko doctor specializing infertility treatment also another side naoko popular master sm club,3.7527693274249847,2013-09-21,sweet whip,5.9,2.833213344056216,0.0,,118,0.0,thriller drama romance mystery horror,0,0,1,0,0,0
921360,1,new recruit justin rosa must monitor armssmuggling cartel member eddie flynn — keep alive costs swat team descends flynn ’ home rosa breaks protocol contacts gangster directly save life gunmen break wire room chaos erupts mueller rosa make final desperate stand corrupt agents officials seek destroy evidence kill,3.752558230777119,2022-09-02,wire room,6.5,4.912654885736052,0.0,first day agent could last,97,0.0,action crime thriller,0,0,0,0,0,0
11397,1,bet gridiron hero john hughes high school sets turn bespectacled plain jane beautiful popular prom queen outrageous sendup teen movies 1980s 90s,3.750726857440017,2001-12-07,another teen movie,5.8,7.545389749611823,16.588099280204055,served breakfast gave pie ’ gon na stuff face,89,18.012236181675522,comedy,1,0,0,0,0,0
454294,1,oldschool magic meets modern world young alex stumbles upon mythical sword excalibur soon unites friends enemies become knights join forces legendary wizard merlin together must save mankind wicked enchantress morgana army supernatural warriors,3.750162682530835,2019-01-16,kid would king,6.1,6.516193076042964,17.893048001869992,army fight demon slay world save pressure,120,17.285642098278704,action adventure fantasy family,0,1,0,0,0,0
994143,1,two children wake middle night find father missing windows doors home vanished,3.7496217160693215,2023-01-13,skinamarink,5.7,5.099866427824199,9.615805480084347,house,100,14.557447902693651,horror mystery,1,0,0,0,0,0
265208,1,las vegas bodyguard lethal skills gambling problem gets trouble mob one last play… nothing,3.7495511336466687,2015-01-14,wild card,5.6,7.394493107219038,17.216707939626428,never bet man killer hand,92,0.0,thriller crime action,1,0,0,0,0,0
410113,1,loud family travel scotland discover descendants scottish royalty move giant ancestral castle,3.7494334852036095,2021-08-20,loud house movie,7.4,5.087596335232384,0.0,louds rule,83,0.0,animation family comedy adventure fantasy,1,0,0,0,0,0
1593,1,chaos reigns natural history museum night watchman larry daley accidentally stirs ancient curse awakening attila hun army gladiators tyrannosaurus rex exhibits,3.748209120189931,2006-12-20,night museum,6.6,9.166910814048848,18.51599092375669,history comes life,108,20.168977305697865,action adventure comedy family fantasy,1,1,0,0,0,0
197158,0,three tales erotic two young ladies experiment lesbianism handsome wealthy socialite makes beautiful woman patiently wait make love gorgeous controlling dominating blind woman makes hunky stud sexual hostage swanky mansion home,3.7480206232171054,1981-01-01,porno,4.6,4.060443010546419,0.0,,83,0.0,drama,0,0,0,0,1,0
88104,1,emmanuelle escorts one female aliens earth personal lesson love,3.747997058597025,1994-08-02,emmanuelle space lesson love,5.1,1.9459101490553128,0.0,,88,0.0,sciencefiction romance,1,1,0,0,0,0
417320,1,pressure royal becomes much mal returns isle lost archenemy uma ursulas daughter taken spot selfproclaimed queen,3.747502073259698,2017-07-21,descendants,7.4,7.323170717943469,0.0,long live evil,111,0.0,family music fantasy tvmovie adventure action romance,1,0,0,0,0,0
